Status,FirstLine,Lon,Lines,Time,Lat,LowFloor,Brigade
RUNNING,14 ,21.0023575,14             ,2017-05-14T20:35:37,52.2202911,True,4   
RUNNING,20 ,20.9813938,20             ,2017-05-14T20:35:41,52.2375221,True,5   
RUNNING,28 ,20.9009876,28             ,2017-05-14T20:35:30,52.2387505,False,1   
RUNNING,28 ,21.0423603,28             ,2017-05-14T20:35:40,52.2496223,False,7   
RUNNING,10 ,21.0042324,10             ,2017-05-14T20:35:36,52.2239685,False,3   
RUNNING,28 ,20.9625111,28             ,2017-05-14T20:35:37,52.2668419,False,5   
RUNNING,27 ,20.9798927,27             ,2017-05-14T20:35:37,52.2504387,False,6   
RUNNING,23 ,20.9945545,23             ,2017-05-14T20:35:33,52.2421951,False,8   
RUNNING,9  ,21.055233,9              ,2017-05-14T20:35:41,52.2387848,False,6   
RUNNING,27 ,20.9310284,27             ,2017-05-14T20:35:41,52.2248497,False,5   
RUNNING,23 ,20.9250603,23             ,2017-05-14T20:35:41,52.2603645,True,4   
RUNNING,9  ,21.1188793,9              ,2017-05-14T20:35:37,52.2381516,True,5   
RUNNING,9  ,21.0681934,9              ,2017-05-14T20:35:37,52.2415504,True,3   
RUNNING,23 ,20.9276562,23             ,2017-05-14T20:35:28,52.2471733,True,6   
RUNNING,23 ,20.9203129,23             ,2017-05-14T20:35:42,52.2490387,True,3   
RUNNING,25 ,20.9819927,25             ,2017-05-14T20:35:41,52.2098389,True,3   
RUNNING,9  ,20.9440517,9              ,2017-05-14T20:35:41,52.1763039,True,9   
RUNNING,15 ,20.9474964,15             ,2017-05-14T20:35:40,52.1795158,True,3   
RUNNING,10 ,21.0212822,10             ,2017-05-14T20:35:37,52.2140045,True,6   
RUNNING,9  ,20.9437675,9              ,2017-05-14T20:35:32,52.1758614,True,8   
RUNNING,7  ,20.9446354,7              ,2017-05-14T20:35:31,52.1764221,True,2   
RUNNING,25 ,21.0217724,25             ,2017-05-14T20:35:37,52.298439,True,7   
RUNNING,1  ,20.9815826,1              ,2017-05-14T20:35:38,52.2097702,True,4   
RUNNING,7  ,21.0360489,7              ,2017-05-14T20:35:36,52.2349625,True,6   
RUNNING,35 ,21.0233974,35             ,2017-05-14T20:35:40,52.2023849,True,5   
RUNNING,4  ,21.0129642,4              ,2017-05-14T20:35:39,52.3111267,True,9   
RUNNING,17 ,21.0117092,"17,18          ",2017-05-14T20:35:37,52.1889267,True,7   
RUNNING,4  ,21.0241928,4              ,2017-05-14T20:35:35,52.1962166,True,4   
RUNNING,6  ,21.0264759,6              ,2017-05-14T20:35:33,52.2582283,True,8   
RUNNING,7  ,20.9754791,7              ,2017-05-14T20:35:40,52.2097969,True,4   
RUNNING,3  ,21.0303783,3              ,2017-05-14T20:35:37,52.2886353,True,1   
RUNNING,3  ,21.0218601,3              ,2017-05-14T20:35:38,52.2984657,True,2   
RUNNING,18 ,21.0173435,"18,17          ",2017-05-14T20:35:38,52.2700424,True,10  
RUNNING,24 ,21.1149979,24             ,2017-05-14T20:35:33,52.2397461,True,10  
RUNNING,1  ,20.9839649,1              ,2017-05-14T20:35:40,52.2194214,True,2   
RUNNING,22 ,21.0745945,22             ,2017-05-14T20:35:40,52.2458992,True,4   
RUNNING,3  ,21.0584869,3              ,2017-05-14T20:35:30,52.2468567,True,8   
RUNNING,3  ,21.1191025,3              ,2017-05-14T20:35:38,52.2381325,True,6   
RUNNING,9  ,21.0140076,9              ,2017-05-14T20:35:40,52.2303123,True,36  
RUNNING,24 ,21.0059319,24             ,2017-05-14T20:35:20,52.228611,True,2   
RUNNING,24 ,21.1188412,24             ,2017-05-14T20:35:31,52.2382545,True,9   
RUNNING,33 ,21.0048809,33             ,2017-05-14T20:35:40,52.2205811,True,13  
RUNNING,33 ,20.9590511,33             ,2017-05-14T20:35:14,52.2678108,True,15  
RUNNING,24 ,20.9251289,24             ,2017-05-14T20:35:37,52.2603264,True,5   
RUNNING,20 ,21.0332375,20             ,2017-05-14T20:35:41,52.2564011,True,2   
RUNNING,22 ,20.9952965,22             ,2017-05-14T20:35:39,52.2262878,True,5   
RUNNING,26 ,21.0047684,26             ,2017-05-14T20:35:41,52.2458267,True,6   
RUNNING,26 ,20.9010315,26             ,2017-05-14T20:35:41,52.2386589,True,4   
RUNNING,7  ,20.9439068,7              ,2017-05-14T20:35:36,52.1759834,True,3   
RUNNING,1  ,20.9846935,1              ,2017-05-14T20:35:26,52.220356,True,7   
RUNNING,4  ,21.0237675,4              ,2017-05-14T20:35:40,52.200428,True,2   
RUNNING,22 ,20.9439964,22             ,2017-05-14T20:35:40,52.2713852,True,7   
RUNNING,33 ,21.0027275,33             ,2017-05-14T20:35:40,52.2066727,True,11  
RUNNING,1  ,21.0234337,1              ,2017-05-14T20:35:36,52.298336,True,12  
RUNNING,24 ,20.9700966,24             ,2017-05-14T20:35:41,52.2419739,True,6   
RUNNING,18 ,21.0069771,"18,17          ",2017-05-14T20:35:41,52.2108231,True,16  
RUNNING,17 ,20.9588871,"17,18          ",2017-05-14T20:35:38,52.2808723,True,5   
RUNNING,9  ,20.9624538,9              ,2017-05-14T20:35:40,52.1951065,True,35  
RUNNING,9  ,20.943821,9              ,2017-05-14T20:35:41,52.1760826,True,33  
RUNNING,10 ,21.0215836,10             ,2017-05-14T20:35:38,52.178154,True,4   
RUNNING,23 ,21.0429287,23             ,2017-05-14T20:35:38,52.2601738,True,1   
RUNNING,20 ,21.0188007,20             ,2017-05-14T20:35:40,52.2688751,True,4   
RUNNING,4  ,21.0269623,4              ,2017-05-14T20:35:39,52.2811203,True,7   
RUNNING,1  ,20.9979877,1              ,2017-05-14T20:35:41,52.2585335,True,15  
RUNNING,1  ,20.9820404,1              ,2017-05-14T20:35:41,52.2097931,True,3   
RUNNING,33 ,20.9831753,33             ,2017-05-14T20:35:40,52.253891,True,14  
RUNNING,33 ,20.9679756,33             ,2017-05-14T20:35:41,52.2653732,True,6   
RUNNING,22 ,20.9696827,22             ,2017-05-14T20:35:42,52.2648621,True,6   
RUNNING,3  ,21.1026268,3              ,2017-05-14T20:35:41,52.2424431,True,5   
RUNNING,3  ,21.0350933,3              ,2017-05-14T20:35:39,52.2545471,True,4   
RUNNING,7  ,20.9885578,7              ,2017-05-14T20:35:29,52.2244835,True,1   
RUNNING,9  ,21.0082703,9              ,2017-05-14T20:35:36,52.2290344,True,31  
RUNNING,15 ,21.0093384,15             ,2017-05-14T20:35:40,52.2201347,True,4   
RUNNING,22 ,20.9577637,22             ,2017-05-14T20:35:40,52.2682037,True,9   
RUNNING,22 ,20.9820499,22             ,2017-05-14T20:35:42,52.2559128,True,1   
RUNNING,33 ,21.004921,33             ,2017-05-14T20:35:41,52.2198677,True,9   
RUNNING,9  ,20.9795246,9              ,2017-05-14T20:35:41,52.214283,True,7   
RUNNING,28 ,20.9009724,28             ,2017-05-14T20:38:39,52.2387123,False,1   
RUNNING,28 ,21.0545387,28             ,2017-05-14T20:38:43,52.2537193,False,7   
RUNNING,10 ,20.9986935,10             ,2017-05-14T20:38:39,52.2326393,False,3   
RUNNING,28 ,20.9526958,28             ,2017-05-14T20:38:48,52.2695465,False,5   
RUNNING,27 ,20.9776688,27             ,2017-05-14T20:38:48,52.2408676,False,6   
RUNNING,23 ,20.9809589,23             ,2017-05-14T20:38:48,52.2373238,False,8   
RUNNING,9  ,21.0723972,9              ,2017-05-14T20:38:45,52.2422943,False,6   
RUNNING,27 ,20.9310284,27             ,2017-05-14T20:38:39,52.2248497,False,5   
RUNNING,23 ,20.9250603,23             ,2017-05-14T20:38:39,52.2603645,True,4   
RUNNING,9  ,21.118885,9              ,2017-05-14T20:38:27,52.2381516,True,5   
RUNNING,9  ,21.0504799,9              ,2017-05-14T20:38:47,52.2379189,True,3   
RUNNING,23 ,20.917593,23             ,2017-05-14T20:38:47,52.2503319,True,6   
RUNNING,23 ,20.9351063,23             ,2017-05-14T20:38:45,52.2468185,True,3   
RUNNING,25 ,20.9793568,25             ,2017-05-14T20:38:46,52.2104721,True,3   
RUNNING,9  ,20.9440308,9              ,2017-05-14T20:38:13,52.1763802,True,9   
RUNNING,15 ,20.9440708,15             ,2017-05-14T20:38:33,52.176239,True,3   
RUNNING,10 ,21.0213795,10             ,2017-05-14T20:38:41,52.2091751,True,6   
RUNNING,9  ,20.9445019,9              ,2017-05-14T20:38:45,52.1759415,True,8   
RUNNING,7  ,20.9557323,7              ,2017-05-14T20:38:45,52.1874199,True,2   
RUNNING,25 ,21.0217724,25             ,2017-05-14T20:38:46,52.298439,True,7   
RUNNING,1  ,20.982048,1              ,2017-05-14T20:38:47,52.2097702,True,4   
RUNNING,9  ,0,9              ,2017-05-14T20:38:48,0,True,2   
RUNNING,15 ,21.0069389,15             ,2017-05-14T20:38:39,52.2379799,True,8   
RUNNING,15 ,20.9794502,15             ,2017-05-14T20:38:46,52.2143402,True,9   
RUNNING,15 ,20.9437962,15             ,2017-05-14T20:38:45,52.1759758,True,2   
RUNNING,6  ,20.95928,6              ,2017-05-14T20:38:33,52.2802811,True,9   
RUNNING,10 ,21.0159664,10             ,2017-05-14T20:38:46,52.1680946,True,5   
RUNNING,15 ,20.9995651,15             ,2017-05-14T20:38:42,52.2466583,True,6   
RUNNING,9  ,20.9650326,9              ,2017-05-14T20:38:47,52.1978912,True,32  
RUNNING,4  ,21.0160046,4              ,2017-05-14T20:38:41,52.1680679,True,3   
RUNNING,18 ,20.9561768,"18,17          ",2017-05-14T20:38:48,52.3168373,True,2   
RUNNING,4  ,21.0132713,4              ,2017-05-14T20:38:39,52.2272186,True,6   
RUNNING,18 ,20.9835911,"18,17          ",2017-05-14T20:38:48,52.253437,True,17  
RUNNING,17 ,21.0020027,"17,18          ",2017-05-14T20:38:45,52.2905502,True,12  
RUNNING,1  ,21.0219536,1              ,2017-05-14T20:38:46,52.2984772,True,13  
RUNNING,17 ,20.9988651,"17,18          ",2017-05-14T20:38:36,52.2323837,True,6   
RUNNING,17 ,21.0020924,17             ,2017-05-14T20:38:46,52.2274971,True,31  
RUNNING,33 ,21.0027275,33             ,2017-05-14T20:38:39,52.2069778,True,12  
RUNNING,22 ,21.0500622,22             ,2017-05-14T20:38:48,52.2378693,True,3   
RUNNING,15 ,20.9805279,15             ,2017-05-14T20:38:46,52.2751961,True,7   
RUNNING,1  ,20.9791889,1              ,2017-05-14T20:38:45,52.2484589,True,16  
RUNNING,1  ,20.9819679,1              ,2017-05-14T20:38:37,52.2544975,True,9   
RUNNING,1  ,21.0225105,1              ,2017-05-14T20:38:43,52.2641144,True,10  
RUNNING,35 ,20.9296207,35             ,2017-05-14T20:38:48,52.3002625,True,4   
RUNNING,28 ,21.0319557,28             ,2017-05-14T20:38:39,52.2574921,True,6   
RUNNING,17 ,21.0010147,"17,18          ",2017-05-14T20:38:39,52.2446289,True,9   
RUNNING,10 ,20.9998569,10             ,2017-05-14T20:38:40,52.1877747,True,10  
RUNNING,35 ,20.9250126,35             ,2017-05-14T20:38:07,52.2603951,True,9   
RUNNING,31 ,21.0015411,31             ,2017-05-14T20:38:47,52.1786766,True,3   
RUNNING,35 ,21.0051804,35             ,2017-05-14T20:38:45,52.2396889,True,6   
RUNNING,2  ,20.9394722,2              ,2017-05-14T20:38:48,52.3019638,True,7   
RUNNING,11 ,20.9331455,11             ,2017-05-14T20:38:39,52.2785034,True,4   
RUNNING,11 ,20.9129944,11             ,2017-05-14T20:38:46,52.2398491,True,5   
RUNNING,11 ,20.969717,11             ,2017-05-14T20:38:41,52.2288818,True,6   
RUNNING,35 ,20.9539909,35             ,2017-05-14T20:38:48,52.2691917,True,8   
RUNNING,7  ,21.059761,7              ,2017-05-14T20:38:39,52.2581367,True,8   
RUNNING,33 ,20.9299488,33             ,2017-05-14T20:38:37,52.2917938,True,4   
RUNNING,35 ,20.9808712,35             ,2017-05-14T20:38:46,52.2601624,True,10  
RUNNING,2  ,20.9419346,2              ,2017-05-14T20:38:42,52.3343124,True,5   
RUNNING,2  ,20.9296112,2              ,2017-05-14T20:38:46,52.2919655,True,2   
RUNNING,11 ,20.9371929,11             ,2017-05-14T20:38:46,52.2256203,True,8   
RUNNING,2  ,20.9669056,2              ,2017-05-14T20:38:47,52.3136406,True,4   
RUNNING,2  ,20.9345398,2              ,2017-05-14T20:38:40,52.2988052,True,3   
RUNNING,31 ,21.0195827,31             ,2017-05-14T20:38:40,52.1893158,True,1   
RUNNING,26 ,21.074276,26             ,2017-05-14T20:38:47,52.2459221,True,9   
RUNNING,20 ,20.8997803,20             ,2017-05-14T20:38:46,52.2635002,True,8   
RUNNING,23 ,21.0007133,23             ,2017-05-14T20:38:40,52.2442322,True,2   
RUNNING,10 ,20.9230995,10             ,2017-05-14T20:38:48,52.2220268,True,1   
RUNNING,26 ,21.038023,26             ,2017-05-14T20:38:48,52.2518654,True,8   
RUNNING,11 ,20.9282665,11             ,2017-05-14T20:38:48,52.2639198,True,1   
RUNNING,10 ,20.9108105,10             ,2017-05-14T20:38:45,52.2388954,True,9   
RUNNING,26 ,20.9667301,26             ,2017-05-14T20:38:40,52.2336273,True,3   
RUNNING,20 ,20.9556828,20             ,2017-05-14T20:38:31,52.247406,True,9   
RUNNING,6  ,21.0438271,6              ,2017-05-14T20:38:39,52.2490425,True,4   
RUNNING,6  ,21.1070671,6              ,2017-05-14T20:38:48,52.2413788,True,7   
RUNNING,27 ,20.97192,27             ,2017-05-14T20:38:39,52.2727013,True,2   
RUNNING,14 ,20.9820023,14             ,2017-05-14T20:38:46,52.2098579,True,5   
RUNNING,13 ,20.9690456,13             ,2017-05-14T20:38:28,52.2340164,True,1   
RUNNING,14 ,21.0218601,14             ,2017-05-14T20:38:37,52.1808014,True,2   
RUNNING,13 ,21.0414963,13             ,2017-05-14T20:38:47,52.2499504,True,2   
RUNNING,6  ,20.9299068,6              ,2017-05-14T20:38:45,52.2921143,True,1   
RUNNING,20 ,21.0019054,20             ,2017-05-14T20:38:45,52.2903748,True,3   
RUNNING,14 ,21.0119591,14             ,2017-05-14T20:38:26,52.220047,True,4   
RUNNING,20 ,20.9929695,20             ,2017-05-14T20:38:46,52.241684,True,5   
RUNNING,13 ,20.9494057,13             ,2017-05-14T20:38:48,52.2289696,True,5   
RUNNING,13 ,21.0343513,13             ,2017-05-14T20:38:39,52.2544975,True,4   
RUNNING,7  ,21.0216217,7              ,2017-05-14T20:38:48,52.2318726,True,6   
RUNNING,35 ,21.0243015,35             ,2017-05-14T20:38:46,52.1940727,True,5   
RUNNING,4  ,21.0129642,4              ,2017-05-14T20:38:48,52.3111267,True,9   
RUNNING,17 ,21.003109,"17,18          ",2017-05-14T20:38:41,52.1888313,True,7   
RUNNING,4  ,21.0244884,4              ,2017-05-14T20:38:39,52.1900406,True,4   
RUNNING,6  ,21.0354614,6              ,2017-05-14T20:38:47,52.2541008,True,8   
RUNNING,7  ,20.9693165,7              ,2017-05-14T20:38:39,52.2027664,True,4   
RUNNING,3  ,21.026001,3              ,2017-05-14T20:38:46,52.2804222,True,1   
RUNNING,3  ,21.0218601,3              ,2017-05-14T20:38:41,52.2984657,True,2   
RUNNING,18 ,21.0172138,"18,17          ",2017-05-14T20:38:45,52.2630424,True,10  
RUNNING,24 ,21.118845,24             ,2017-05-14T20:38:47,52.2382469,True,10  
RUNNING,1  ,20.9885712,1              ,2017-05-14T20:38:39,52.2255058,True,2   
RUNNING,22 ,21.0848866,22             ,2017-05-14T20:38:39,52.2446289,True,4   
RUNNING,3  ,21.074358,3              ,2017-05-14T20:38:43,52.2458191,True,8   
RUNNING,3  ,21.1191044,3              ,2017-05-14T20:38:39,52.2381325,True,6   
RUNNING,9  ,21.0026131,9              ,2017-05-14T20:38:46,52.2279091,True,36  
RUNNING,24 ,21.0160561,24             ,2017-05-14T20:38:45,52.2308044,True,2   
RUNNING,24 ,21.1130238,24             ,2017-05-14T20:38:45,52.240242,True,9   
RUNNING,33 ,21.0053959,33             ,2017-05-14T20:38:43,52.2159767,True,13  
RUNNING,33 ,20.9730511,33             ,2017-05-14T20:38:45,52.2639465,True,15  
RUNNING,24 ,20.9251289,24             ,2017-05-14T20:38:45,52.2603264,True,5   
RUNNING,20 ,21.031002,20             ,2017-05-14T20:38:45,52.2531738,True,2   
RUNNING,22 ,21.0050602,22             ,2017-05-14T20:38:46,52.2283897,True,5   
RUNNING,26 ,20.9941673,26             ,2017-05-14T20:38:40,52.2420883,True,6   
RUNNING,26 ,20.901041,26             ,2017-05-14T20:38:41,52.2386513,True,4   
RUNNING,7  ,20.9439068,7              ,2017-05-14T20:38:45,52.1759834,True,3   
RUNNING,1  ,20.9795895,1              ,2017-05-14T20:38:35,52.2145653,True,7   
RUNNING,4  ,21.0217724,4              ,2017-05-14T20:38:43,52.2083855,True,2   
RUNNING,22 ,20.9439964,22             ,2017-05-14T20:38:43,52.2713852,True,7   
RUNNING,33 ,21.0026455,33             ,2017-05-14T20:38:33,52.2067108,True,11  
RUNNING,1  ,21.0304565,1              ,2017-05-14T20:38:45,52.288559,True,12  
RUNNING,24 ,20.9558449,24             ,2017-05-14T20:38:46,52.2474289,True,6   
RUNNING,18 ,21.0008755,"18,17          ",2017-05-14T20:38:39,52.2063217,True,16  
RUNNING,17 ,20.9498463,"17,18          ",2017-05-14T20:38:45,52.2906151,True,5   
RUNNING,9  ,20.9545193,9              ,2017-05-14T20:38:33,52.1861191,True,35  
RUNNING,9  ,20.9437428,9              ,2017-05-14T20:38:46,52.1758194,True,33  
RUNNING,10 ,21.0246239,10             ,2017-05-14T20:38:41,52.186161,True,4   
RUNNING,23 ,21.0429287,23             ,2017-05-14T20:38:46,52.2601738,True,1   
RUNNING,9  ,21.0850449,9              ,2017-05-14T20:38:40,52.2446747,True,38  
RUNNING,20 ,21.0098495,20             ,2017-05-14T20:38:46,52.2813644,True,4   
RUNNING,4  ,21.0357552,4              ,2017-05-14T20:38:48,52.2701759,True,7   
RUNNING,1  ,21.0133896,1              ,2017-05-14T20:38:39,52.2619171,True,15  
RUNNING,1  ,20.9824619,1              ,2017-05-14T20:38:40,52.2103577,True,3   
RUNNING,33 ,20.9886665,33             ,2017-05-14T20:38:43,52.2475624,True,14  
RUNNING,33 ,20.9573822,33             ,2017-05-14T20:38:45,52.2683105,True,6   
RUNNING,22 ,20.9806252,22             ,2017-05-14T20:38:45,52.2610626,True,6   
RUNNING,3  ,21.0886154,3              ,2017-05-14T20:38:46,52.2450905,True,5   
RUNNING,3  ,21.0368633,3              ,2017-05-14T20:38:48,52.2598839,True,4   
RUNNING,7  ,20.9978104,7              ,2017-05-14T20:38:48,52.2268448,True,1   
RUNNING,9  ,21.0154476,9              ,2017-05-14T20:38:45,52.2307129,True,31  
RUNNING,15 ,20.9986439,15             ,2017-05-14T20:38:48,52.2189941,True,4   
RUNNING,22 ,20.9777584,22             ,2017-05-14T20:38:39,52.2411652,True,2   
RUNNING,22 ,20.9431114,22             ,2017-05-14T20:38:43,52.2709579,True,9   
RUNNING,22 ,20.9715786,22             ,2017-05-14T20:38:45,52.26437,True,1   
RUNNING,33 ,21.001791,33             ,2017-05-14T20:38:43,52.2279434,True,9   
RUNNING,9  ,20.9865894,9              ,2017-05-14T20:38:40,52.2222443,True,7   
RUNNING,28 ,20.933897,28             ,2017-05-14T20:38:46,52.2710075,True,9   
RUNNING,24 ,21.0364265,24             ,2017-05-14T20:38:39,52.2349815,True,8   
RUNNING,9  ,21.1188679,9              ,2017-05-14T20:41:37,52.2381592,True,5   
RUNNING,9  ,21.0318928,9              ,2017-05-14T20:41:37,52.2340546,True,3   
RUNNING,23 ,20.9197197,23             ,2017-05-14T20:41:46,52.2569427,True,6   
RUNNING,23 ,20.9471607,23             ,2017-05-14T20:41:38,52.2469864,True,3   
RUNNING,25 ,20.9809227,25             ,2017-05-14T20:41:36,52.2159996,True,3   
RUNNING,24 ,20.9781227,24             ,2017-05-14T20:41:46,52.2362289,True,3   
RUNNING,9  ,20.9437656,9              ,2017-05-14T20:41:43,52.1761513,True,9   
RUNNING,15 ,20.9440708,15             ,2017-05-14T20:41:37,52.176239,True,3   
RUNNING,10 ,21.0238209,10             ,2017-05-14T20:41:44,52.2003593,True,6   
RUNNING,9  ,20.9498577,9              ,2017-05-14T20:41:39,52.1816254,True,8   
RUNNING,7  ,20.9646301,7              ,2017-05-14T20:41:46,52.1974297,True,2   
RUNNING,25 ,21.0268192,25             ,2017-05-14T20:41:45,52.2938232,True,7   
RUNNING,1  ,20.982048,1              ,2017-05-14T20:41:45,52.2097702,True,4   
RUNNING,7  ,21.0123329,7              ,2017-05-14T20:41:45,52.2299232,True,6   
RUNNING,35 ,21.0242882,35             ,2017-05-14T20:41:42,52.185379,True,5   
RUNNING,4  ,21.0129642,4              ,2017-05-14T20:41:36,52.3111267,True,9   
RUNNING,17 ,21.0018578,"17,18          ",2017-05-14T20:41:44,52.1951637,True,7   
RUNNING,4  ,21.0226517,4              ,2017-05-14T20:41:37,52.1812515,True,4   
RUNNING,6  ,21.0438309,6              ,2017-05-14T20:41:46,52.249073,True,8   
RUNNING,7  ,20.9593506,7              ,2017-05-14T20:41:37,52.1915932,True,4   
RUNNING,3  ,21.0370693,3              ,2017-05-14T20:41:34,52.2690773,True,1   
RUNNING,3  ,21.0218601,3              ,2017-05-14T20:41:45,52.2984657,True,2   
RUNNING,18 ,21.0023003,"18,17          ",2017-05-14T20:41:46,52.2587357,True,10  
RUNNING,24 ,21.118845,24             ,2017-05-14T20:41:46,52.2382469,True,10  
RUNNING,1  ,20.9849281,1              ,2017-05-14T20:41:45,52.2298317,True,2   
RUNNING,22 ,21.0849552,22             ,2017-05-14T20:41:44,52.2446022,True,4   
RUNNING,3  ,21.0807896,3              ,2017-05-14T20:41:36,52.2454109,True,8   
RUNNING,3  ,21.118866,3              ,2017-05-14T20:41:34,52.2381248,True,6   
RUNNING,9  ,20.9897404,9              ,2017-05-14T20:41:45,52.2250061,True,36  
RUNNING,24 ,21.0288715,24             ,2017-05-14T20:41:44,52.2334175,True,2   
