Status,FirstLine,Lon,Lines,Time,Lat,LowFloor,Brigade 
RUNNING,10 ,20.9557304,10             ,2017-05-21T16:06:28,52.230999,True,10  
RUNNING,15 ,21.0024891,15             ,2017-05-21T16:06:34,52.2433739,True,8   
RUNNING,33 ,21.0063019,33             ,2017-05-21T16:06:28,52.2130356,True,4   
RUNNING,4  ,20.9977398,4              ,2017-05-21T16:05:45,52.2540283,True,10  
RUNNING,17 ,21.0119858,"17,18          ",2017-05-21T16:06:08,52.2294922,True,12  
RUNNING,18 ,20.9603291,"18,17          ",2017-05-21T16:06:29,52.3167648,True,17  
RUNNING,25 ,21.0457153,25             ,2017-05-21T16:06:33,52.2484131,True,4   
RUNNING,17 ,21.0048637,17             ,2017-05-21T16:06:32,52.2202339,True,34  
RUNNING,33 ,20.930233,33             ,2017-05-21T16:06:32,52.2920952,True,12  
RUNNING,33 ,20.9202538,33             ,2017-05-21T16:06:25,52.2826958,True,11  
RUNNING,1  ,20.9805908,1              ,2017-05-21T16:06:33,52.215786,True,2   
RUNNING,28 ,20.9715233,28             ,2017-05-21T16:06:21,52.2643623,True,9   
RUNNING,15 ,20.9805298,15             ,2017-05-21T16:06:32,52.2752533,True,6   
RUNNING,1  ,20.9803963,1              ,2017-05-21T16:06:33,52.2104759,True,15  
RUNNING,17 ,21.0076809,"17,18          ",2017-05-21T16:06:33,52.1888924,True,6   
RUNNING,4  ,21.0347099,4              ,2017-05-21T16:06:15,52.2580948,True,2   
RUNNING,17 ,21.006506,"17,18          ",2017-05-21T16:06:24,52.2128525,True,5   
RUNNING,25 ,20.977335,25             ,2017-05-21T16:06:32,52.2119598,True,1   
RUNNING,28 ,21.0440388,28             ,2017-05-21T16:06:15,52.2502708,True,6   
RUNNING,28 ,20.9116154,28             ,2017-05-21T16:06:25,52.246624,True,3   
RUNNING,15 ,21.0027809,15             ,2017-05-21T16:06:34,52.2431717,True,5   
RUNNING,31 ,21.0006294,31             ,2017-05-21T16:06:30,52.1787872,True,2   
RUNNING,35 ,20.9250317,35             ,2017-05-21T16:06:36,52.2603951,True,1   
RUNNING,35 ,20.9898643,35             ,2017-05-21T16:06:32,52.2526093,True,3   
RUNNING,35 ,21.0164013,35             ,2017-05-21T16:06:30,52.1680832,True,6   
RUNNING,17 ,21.0169411,"17,18          ",2017-05-21T16:06:34,52.1890488,True,13  
RUNNING,35 ,21.0245972,35             ,2017-05-21T16:06:34,52.1885262,True,7   
RUNNING,17 ,20.9718285,17             ,2017-05-21T16:06:32,52.2728195,True,37  
RUNNING,25 ,20.9988537,25             ,2017-05-21T16:06:33,52.2559052,True,7   
RUNNING,2  ,20.9409428,2              ,2017-05-21T16:06:32,52.3277397,True,2   
RUNNING,11 ,20.9326496,11             ,2017-05-21T16:06:33,52.2688179,True,7   
RUNNING,2  ,20.9295712,2              ,2017-05-21T16:06:36,52.2919426,True,4   
RUNNING,35 ,21.0192871,35             ,2017-05-21T16:06:34,52.2177162,True,8   
RUNNING,31 ,21.0107975,31             ,2017-05-21T16:06:29,52.1889153,True,1   
RUNNING,11 ,20.9133339,11             ,2017-05-21T16:06:30,52.2387848,True,3   
RUNNING,2  ,20.9417095,2              ,2017-05-21T16:06:21,52.3342094,True,1   
RUNNING,2  ,20.9326859,2              ,2017-05-21T16:06:32,52.2960739,True,7   
RUNNING,11 ,20.9774818,11             ,2017-05-21T16:06:14,52.2293625,True,5   
RUNNING,11 ,20.930151,11             ,2017-05-21T16:06:34,52.292099,True,8   
RUNNING,2  ,20.9285126,2              ,2017-05-21T16:06:33,52.3000755,True,5   
RUNNING,2  ,20.9608479,2              ,2017-05-21T16:06:27,52.3170052,True,3   
RUNNING,2  ,20.942461,2              ,2017-05-21T16:06:33,52.3030357,True,6   
RUNNING,17 ,20.9821434,17             ,2017-05-21T16:06:36,52.2553787,True,35  
RUNNING,11 ,20.9295788,11             ,2017-05-21T16:06:34,52.2917099,True,1   
RUNNING,26 ,20.9125805,26             ,2017-05-21T16:06:34,52.2390213,True,3   
RUNNING,26 ,21.0640335,26             ,2017-05-21T16:06:33,52.246563,True,8   
RUNNING,10 ,20.9052277,10             ,2017-05-21T16:06:21,52.2390022,True,1   
RUNNING,26 ,21.0740566,26             ,2017-05-21T16:06:21,52.2458954,True,9   
RUNNING,10 ,21.0209103,10             ,2017-05-21T16:06:38,52.1765442,True,7   
RUNNING,20 ,20.9108047,20             ,2017-05-21T16:06:33,52.2467461,True,7   
RUNNING,26 ,20.9712296,26             ,2017-05-21T16:06:28,52.2345276,True,2   
RUNNING,10 ,21.0015354,10             ,2017-05-21T16:06:31,52.2283211,True,9   
RUNNING,20 ,20.9589634,20             ,2017-05-21T16:06:21,52.2474823,True,9   
RUNNING,11 ,20.9356022,11             ,2017-05-21T16:06:34,52.2774277,True,2   
RUNNING,6  ,21.0897961,6              ,2017-05-21T16:06:32,52.2449913,True,8   
RUNNING,13 ,20.9382343,13             ,2017-05-21T16:06:38,52.2259026,True,5   
RUNNING,20 ,21.0006275,20             ,2017-05-21T16:06:34,52.2442436,True,1   
RUNNING,14 ,21.0232677,14             ,2017-05-21T16:06:29,52.203064,True,2   
RUNNING,14 ,20.9846897,14             ,2017-05-21T16:06:13,52.2189713,True,3   
RUNNING,14 ,21.0217934,14             ,2017-05-21T16:06:29,52.1806755,True,1   
RUNNING,14 ,20.9820137,14             ,2017-05-21T16:06:16,52.2099419,True,4   
RUNNING,6  ,20.9745789,6              ,2017-05-21T16:05:45,52.2715034,True,4   
RUNNING,6  ,20.9439354,6              ,2017-05-21T16:05:22,52.2968407,True,1   
RUNNING,13 ,20.9806995,13             ,2017-05-21T16:06:29,52.2373238,True,1   
RUNNING,13 ,21.0552959,13             ,2017-05-21T16:06:28,52.2571373,True,3   
RUNNING,27 ,20.9309826,27             ,2017-05-21T16:06:32,52.2247925,True,4   
RUNNING,14 ,20.9814625,14             ,2017-05-21T16:06:34,52.2166595,True,5   
RUNNING,28 ,21.0285492,28             ,2017-05-21T16:06:31,52.2566071,True,8   
RUNNING,13 ,20.9310055,13             ,2017-05-21T16:06:30,52.2247925,True,6   
RUNNING,13 ,21.0415668,13             ,2017-05-21T16:06:33,52.2499962,True,2   
RUNNING,13 ,20.9930725,13             ,2017-05-21T16:06:38,52.2417908,True,4   
RUNNING,6  ,21.1188831,6              ,2017-05-21T16:06:16,52.2381706,True,7   
RUNNING,6  ,21.0719261,6              ,2017-05-21T16:06:32,52.2460518,False,6   
RUNNING,28 ,20.9273415,28             ,2017-05-21T16:06:38,52.2633209,False,1   
RUNNING,6  ,20.9973297,6              ,2017-05-21T16:06:32,52.2559509,False,10  
RUNNING,28 ,21.0498734,28             ,2017-05-21T16:06:34,52.2528305,False,7   
RUNNING,27 ,20.9719296,27             ,2017-05-21T16:06:30,52.2727394,False,1   
RUNNING,27 ,20.9676991,27             ,2017-05-21T16:06:33,52.2338295,False,3   
RUNNING,6  ,20.9297371,6              ,2017-05-21T16:06:14,52.2919197,False,3   
RUNNING,9  ,21.0512047,9              ,2017-05-21T16:06:29,52.2380486,False,6   
RUNNING,28 ,20.9009819,28             ,2017-05-21T16:06:33,52.2387505,False,2   
RUNNING,10 ,21.0231724,10             ,2017-05-21T16:05:58,52.2038536,False,8   
RUNNING,23 ,20.963398,23             ,2017-05-21T16:06:12,52.2458267,False,8   
RUNNING,27 ,20.9322815,27             ,2017-05-21T16:06:34,52.2242813,False,5   
RUNNING,10 ,20.9363651,10             ,2017-05-21T16:06:29,52.2254639,False,3   
RUNNING,9  ,21.1018677,9              ,2017-05-21T16:06:32,52.2425613,True,5   
RUNNING,9  ,21.0857697,9              ,2017-05-21T16:06:32,52.245224,True,3   
RUNNING,22 ,20.9905148,22             ,2017-05-21T16:06:34,52.2252312,True,6   
RUNNING,23 ,21.032608,23             ,2017-05-21T16:06:32,52.2538567,True,5   
RUNNING,23 ,21.0428925,23             ,2017-05-21T16:06:36,52.2602196,True,6   
RUNNING,9  ,20.9695301,9              ,2017-05-21T16:06:31,52.2031021,True,1   
RUNNING,23 ,20.9197559,23             ,2017-05-21T16:06:32,52.2569733,True,3   
RUNNING,24 ,21.0924187,24             ,2017-05-21T16:06:15,52.2445602,True,3   
RUNNING,24 ,21.02145,24             ,2017-05-21T16:06:29,52.2320251,True,4   
RUNNING,23 ,20.973505,23             ,2017-05-21T16:06:36,52.2351799,True,4   
RUNNING,15 ,20.9446278,15             ,2017-05-21T16:06:28,52.1776199,True,1   
RUNNING,4  ,21.0123291,4              ,2017-05-21T16:06:34,52.2299957,True,7   
RUNNING,9  ,21.1188164,9              ,2017-05-21T16:06:30,52.2382126,True,4   
RUNNING,9  ,20.9892502,9              ,2017-05-21T16:06:34,52.2248535,True,7   
RUNNING,15 ,20.9685211,15             ,2017-05-21T16:06:34,52.202034,True,3   
RUNNING,10 ,20.9009056,10             ,2017-05-21T16:06:31,52.2386932,True,2   
RUNNING,17 ,20.943819,"17,18          ",2017-05-21T16:06:29,52.1761131,True,8   
RUNNING,10 ,21.022789,10             ,2017-05-21T16:06:34,52.1815758,True,6   
RUNNING,7  ,20.944128,7              ,2017-05-21T16:06:30,52.1761856,True,2   
RUNNING,26 ,20.9423428,26             ,2017-05-21T16:06:33,52.2266502,True,6   
RUNNING,35 ,20.9444008,35             ,2017-05-21T16:06:31,52.2719383,True,2   
RUNNING,4  ,21.0173874,4              ,2017-05-21T16:06:15,52.3064461,True,1   
RUNNING,25 ,21.0319004,25             ,2017-05-21T16:06:33,52.2823753,True,5   
RUNNING,22 ,21.0532322,22             ,2017-05-21T16:06:30,52.2472382,True,5   
RUNNING,7  ,21.0568924,7              ,2017-05-21T16:06:21,52.2575989,True,5   
RUNNING,26 ,20.9009914,26             ,2017-05-21T16:06:10,52.2386971,True,4   
RUNNING,18 ,21.0024605,"18,17          ",2017-05-21T16:06:21,52.2902145,True,10  
RUNNING,4  ,21.0227776,4              ,2017-05-21T16:06:29,52.2053223,True,4   
RUNNING,24 ,20.9389362,24             ,2017-05-21T16:06:32,52.2466965,True,6   
RUNNING,20 ,20.9717045,20             ,2017-05-21T16:06:33,52.2377777,True,6   
RUNNING,6  ,21.0400162,6              ,2017-05-21T16:06:34,52.2507591,True,9   
RUNNING,15 ,20.9802189,15             ,2017-05-21T16:06:34,52.275177,True,7   
RUNNING,3  ,21.0395889,3              ,2017-05-21T16:06:31,52.2510986,True,2   
RUNNING,9  ,21.0845108,9              ,2017-05-21T16:06:32,52.2446175,True,36  
RUNNING,35 ,21.0138435,35             ,2017-05-21T16:06:12,52.2261276,True,4   
RUNNING,22 ,21.0846977,22             ,2017-05-21T16:06:30,52.2446823,True,4   
RUNNING,20 ,20.8982277,20             ,2017-05-21T16:06:13,52.2526474,True,8   
RUNNING,33 ,20.9889832,33             ,2017-05-21T16:06:32,52.2472534,True,2   
RUNNING,1  ,20.9284725,1              ,2017-05-21T16:06:29,52.2999458,True,7   
RUNNING,1  ,20.9820309,1              ,2017-05-21T16:06:30,52.2335129,True,3   
RUNNING,1  ,21.0221539,1              ,2017-05-21T16:06:30,52.2993889,True,9   
RUNNING,23 ,20.9227085,23             ,2017-05-21T16:06:34,52.259407,True,1   
RUNNING,23 ,20.9248409,23             ,2017-05-21T16:06:38,52.2601891,True,2   
RUNNING,3  ,21.0384254,3              ,2017-05-21T16:06:28,52.264267,True,6   
RUNNING,3  ,21.1191521,3              ,2017-05-21T16:06:36,52.2381516,True,4   
RUNNING,7  ,21.0219898,7              ,2017-05-21T16:06:38,52.2320557,True,6   
RUNNING,7  ,20.9834995,7              ,2017-05-21T16:06:15,52.2190781,True,3   
RUNNING,4  ,21.0159836,4              ,2017-05-21T16:06:13,52.1680717,True,5   
RUNNING,33 ,20.9247341,33             ,2017-05-21T16:06:33,52.2812309,True,14  
RUNNING,24 ,21.1188679,24             ,2017-05-21T16:06:33,52.2382393,True,2   
RUNNING,22 ,21.084404,22             ,2017-05-21T16:06:21,52.2452736,True,3   
RUNNING,24 ,20.9478474,24             ,2017-05-21T16:06:32,52.2470818,True,8   
RUNNING,33 ,20.929884,33             ,2017-05-21T16:06:30,52.2917175,True,13  
RUNNING,33 ,20.9464245,33             ,2017-05-21T16:06:38,52.2713165,True,10  
RUNNING,20 ,21.0061913,20             ,2017-05-21T16:06:28,52.2867622,True,4   
RUNNING,1  ,20.9882298,1              ,2017-05-21T16:06:28,52.2242966,True,14  
RUNNING,9  ,21.0849304,9              ,2017-05-21T16:06:32,52.2446098,True,35  
RUNNING,9  ,20.989727,9              ,2017-05-21T16:06:34,52.2250519,True,33  
RUNNING,24 ,21.0269146,24             ,2017-05-21T16:06:28,52.2330666,True,10  
RUNNING,26 ,21.0316086,26             ,2017-05-21T16:06:15,52.2534103,True,1   
RUNNING,24 ,20.9797287,24             ,2017-05-21T16:06:21,52.2367859,True,5   
RUNNING,15 ,21.0155487,15             ,2017-05-21T16:06:30,52.2198448,True,9   
RUNNING,10 ,20.9797115,10             ,2017-05-21T16:06:10,52.2295609,True,4   
RUNNING,10 ,21.0159721,10             ,2017-05-21T16:06:33,52.2199554,True,5   
RUNNING,1  ,21.0193539,1              ,2017-05-21T16:06:10,52.2634773,True,5   
RUNNING,33 ,21.0021095,33             ,2017-05-21T16:06:31,52.2273788,True,3   
RUNNING,33 ,21.0064201,33             ,2017-05-21T16:06:04,52.2125053,True,6   
RUNNING,20 ,21.0141392,20             ,2017-05-21T16:05:47,52.2742805,True,2   
RUNNING,24 ,20.988184,24             ,2017-05-21T16:06:32,52.2260246,True,9   
RUNNING,17 ,26.1910248,"17,18          ",2017-05-21T16:06:33,8.5041246,True,9   
RUNNING,17 ,21.0012741,17             ,2017-05-21T16:06:15,52.198761,True,32  
RUNNING,1  ,21.0271702,1              ,2017-05-21T16:06:28,52.2789726,True,10  
RUNNING,1  ,20.9766693,1              ,2017-05-21T16:06:15,52.2113457,True,1   
RUNNING,17 ,20.9996033,"17,18          ",2017-05-21T16:06:15,52.2044334,True,14  
RUNNING,26 ,20.9003563,26             ,2017-05-21T16:06:32,52.2393761,True,5   
RUNNING,3  ,21.0218678,3              ,2017-05-21T16:06:32,52.2984695,True,7   
RUNNING,3  ,21.0303402,3              ,2017-05-21T16:06:10,52.2887764,True,1   
RUNNING,3  ,21.0744762,3              ,2017-05-21T16:06:10,52.2458954,True,5   
RUNNING,3  ,21.0956192,3              ,2017-05-21T16:06:32,52.2439156,True,3   
RUNNING,3  ,21.0216637,3              ,2017-05-21T16:06:32,52.2987061,True,8   
RUNNING,25 ,21.0031643,25             ,2017-05-21T16:06:30,52.228035,True,3   
RUNNING,7  ,20.9438992,7              ,2017-05-21T16:06:32,52.1759453,True,1   
RUNNING,9  ,21.003809,9              ,2017-05-21T16:06:29,52.2282867,True,37  
RUNNING,7  ,21.0182667,7              ,2017-05-21T16:06:34,52.2312889,True,4   
RUNNING,22 ,21.0326443,22             ,2017-05-21T16:06:33,52.2342529,True,2   
RUNNING,22 ,20.9721451,22             ,2017-05-21T16:06:34,52.2642288,True,9   
RUNNING,22 ,20.9843445,22             ,2017-05-21T16:06:15,52.2305145,True,1   
RUNNING,20 ,20.9811401,20             ,2017-05-21T16:09:37,52.2374191,True,6   
RUNNING,15 ,20.9802284,15             ,2017-05-21T16:09:35,52.2751198,True,7   
RUNNING,33 ,20.9302044,33             ,2017-05-21T16:09:28,52.291996,True,13  
RUNNING,33 ,20.9979076,33             ,2017-05-21T16:09:35,52.234108,True,3   
RUNNING,3  ,21.0223408,3              ,2017-05-21T16:09:26,52.2994385,True,1   
RUNNING,7  ,21.0101414,7              ,2017-05-21T16:09:20,52.2295303,True,4   
RUNNING,22 ,20.9771919,22             ,2017-05-21T16:09:19,52.2459412,True,7   
RUNNING,15 ,20.9989891,15             ,2017-05-21T16:09:37,52.2490807,True,8   
RUNNING,33 ,21.0048313,33             ,2017-05-21T16:09:37,52.2209549,True,4   
RUNNING,4  ,21.0005817,4              ,2017-05-21T16:09:35,52.2451477,True,10  
RUNNING,17 ,21.0068913,"17,18          ",2017-05-21T16:09:38,52.2379723,True,12  
RUNNING,18 ,20.9592056,"18,17          ",2017-05-21T16:09:38,52.3106842,True,17  
RUNNING,25 ,21.0503864,25             ,2017-05-21T16:09:05,52.2403145,True,4   
RUNNING,17 ,21.0062122,17             ,2017-05-21T16:09:37,52.2130814,True,34  
RUNNING,33 ,20.9296513,33             ,2017-05-21T16:09:25,52.2925415,True,12  
RUNNING,33 ,20.9273338,33             ,2017-05-21T16:09:08,52.2804832,True,11  
RUNNING,1  ,20.9767723,1              ,2017-05-21T16:09:05,52.2114563,True,2   
RUNNING,28 ,20.9821644,28             ,2017-05-21T16:09:34,52.2554398,True,9   
RUNNING,24 ,21.0905514,24             ,2017-05-21T16:09:37,52.2449837,True,1   
RUNNING,17 ,20.9916172,"17,18          ",2017-05-21T16:09:30,52.2442131,True,4   
RUNNING,4  ,0,4              ,2017-05-21T16:09:35,0,True,8   
RUNNING,9  ,20.9833565,9              ,2017-05-21T16:09:29,52.2188568,True,38  
RUNNING,9  ,20.9515324,9              ,2017-05-21T16:09:37,52.1832733,True,32  
RUNNING,15 ,20.9841328,15             ,2017-05-21T16:09:37,52.2195244,True,4   
RUNNING,9  ,21.0300484,9              ,2017-05-21T16:09:18,52.2337227,True,34  
RUNNING,33 ,20.9715004,33             ,2017-05-21T16:09:13,52.2643471,True,9   
RUNNING,15 ,20.9445133,15             ,2017-05-21T16:09:33,52.1757927,True,2   
RUNNING,35 ,21.0239296,35             ,2017-05-21T16:09:35,52.1991844,True,5   
RUNNING,10 ,20.9678402,10             ,2017-05-21T16:09:33,52.2338333,True,10  
RUNNING,33 ,21.0026817,33             ,2017-05-21T16:09:29,52.2069817,True,6   
RUNNING,20 ,21.0207767,20             ,2017-05-21T16:08:49,52.2636108,True,2   
RUNNING,24 ,20.9823112,24             ,2017-05-21T16:09:37,52.2330551,True,9   
RUNNING,17 ,21.0114956,"17,18          ",2017-05-21T16:09:37,52.2785301,True,9   
RUNNING,17 ,21.0041618,17             ,2017-05-21T16:09:29,52.2069206,True,32  
RUNNING,1  ,21.0324783,1              ,2017-05-21T16:09:37,52.2856407,True,10  
RUNNING,1  ,20.9816036,1              ,2017-05-21T16:09:29,52.2097931,True,1   
RUNNING,17 ,21.0017834,"17,18          ",2017-05-21T16:09:19,52.1951981,True,14  
RUNNING,26 ,20.9005299,26             ,2017-05-21T16:09:25,52.2387161,True,5   
RUNNING,25 ,21.034586,25             ,2017-05-21T16:09:30,52.2346039,True,8   
RUNNING,3  ,21.0267773,3              ,2017-05-21T16:09:25,52.293869,True,7   
RUNNING,15 ,20.9806843,15             ,2017-05-21T16:09:25,52.2753143,True,6   
RUNNING,1  ,20.9793835,1              ,2017-05-21T16:09:26,52.2143745,True,15  
RUNNING,17 ,21.0026245,"17,18          ",2017-05-21T16:09:26,52.1888275,True,6   
RUNNING,4  ,21.0379868,4              ,2017-05-21T16:09:29,52.2686844,True,2   
RUNNING,17 ,21.0064106,"17,18          ",2017-05-21T16:09:33,52.2128944,True,5   
RUNNING,25 ,20.9815083,25             ,2017-05-21T16:09:33,52.216774,True,1   
RUNNING,28 ,21.0407124,28             ,2017-05-21T16:09:13,52.250412,True,6   
RUNNING,28 ,20.9054966,28             ,2017-05-21T16:09:28,52.2390213,True,3   
RUNNING,15 ,21.0083408,15             ,2017-05-21T16:09:37,52.2355309,True,5   
RUNNING,31 ,20.9995499,31             ,2017-05-21T16:09:26,52.1789665,True,2   
RUNNING,35 ,20.9278011,35             ,2017-05-21T16:09:26,52.2635765,True,1   
RUNNING,35 ,20.9841175,35             ,2017-05-21T16:09:16,52.2528687,True,3   
RUNNING,17 ,21.0245762,"17,18          ",2017-05-21T16:09:35,52.1901169,True,13  
RUNNING,35 ,21.0226669,35             ,2017-05-21T16:09:19,52.1814957,True,7   
RUNNING,17 ,20.9718475,17             ,2017-05-21T16:09:37,52.2728271,True,37  
RUNNING,25 ,21.0099545,25             ,2017-05-21T16:09:17,52.2609482,True,7   
RUNNING,2  ,20.9524212,2              ,2017-05-21T16:09:38,52.3186264,True,2   
RUNNING,11 ,20.9243011,11             ,2017-05-21T16:09:38,52.2606964,True,7   
RUNNING,2  ,20.9296322,2              ,2017-05-21T16:08:31,52.2919846,True,4   
RUNNING,31 ,21.0209789,31             ,2017-05-21T16:09:29,52.1895638,True,3   
RUNNING,35 ,21.0209866,35             ,2017-05-21T16:09:37,52.2123299,True,8   
RUNNING,31 ,21.0196133,31             ,2017-05-21T16:09:34,52.1893692,True,1   
RUNNING,11 ,20.9113178,11             ,2017-05-21T16:09:35,52.2475204,True,3   
RUNNING,2  ,20.9417133,2              ,2017-05-21T16:09:19,52.3329544,True,1   
RUNNING,2  ,20.9503975,2              ,2017-05-21T16:09:37,52.3064308,True,7   
RUNNING,11 ,20.9862652,11             ,2017-05-21T16:09:29,52.2307892,True,5   
RUNNING,11 ,20.9300976,11             ,2017-05-21T16:09:19,52.2908478,True,8   
RUNNING,2  ,20.9285221,2              ,2017-05-21T16:09:38,52.3000946,True,5   
RUNNING,2  ,20.9423523,2              ,2017-05-21T16:09:35,52.3237419,True,3   
RUNNING,2  ,20.9296589,2              ,2017-05-21T16:09:38,52.2929306,True,6   
RUNNING,17 ,20.9853973,17             ,2017-05-21T16:09:26,52.2512703,True,35  
RUNNING,11 ,20.9299717,11             ,2017-05-21T16:09:19,52.2918739,True,1   
RUNNING,26 ,20.9152126,26             ,2017-05-21T16:09:29,52.229351,True,3   
RUNNING,26 ,21.0480862,26             ,2017-05-21T16:09:38,52.2477036,True,8   
RUNNING,10 ,20.9137077,10             ,2017-05-21T16:09:25,52.2373123,True,1   
RUNNING,26 ,21.0845909,26             ,2017-05-21T16:09:35,52.2447586,True,9   
RUNNING,10 ,21.0163174,10             ,2017-05-21T16:09:32,52.1681595,True,7   
RUNNING,20 ,20.9222794,20             ,2017-05-21T16:09:17,52.2477455,True,7   
RUNNING,26 ,20.9812164,26             ,2017-05-21T16:09:37,52.2374458,True,2   
RUNNING,10 ,21.0047169,10             ,2017-05-21T16:09:17,52.2215462,True,9   
RUNNING,20 ,20.9468079,20             ,2017-05-21T16:09:26,52.2469902,True,9   
RUNNING,11 ,20.9284897,11             ,2017-05-21T16:09:19,52.2801895,True,2   
RUNNING,6  ,21.102087,6              ,2017-05-21T16:09:37,52.2425194,True,8   
RUNNING,13 ,20.9551563,13             ,2017-05-21T16:09:19,52.2308311,True,5   
RUNNING,20 ,20.9821129,20             ,2017-05-21T16:09:19,52.2379189,True,1   
RUNNING,27 ,20.9756489,27             ,2017-05-21T16:09:35,52.2684364,True,2   
RUNNING,14 ,21.0241585,14             ,2017-05-21T16:09:19,52.1961021,True,2   
RUNNING,14 ,20.9991741,14             ,2017-05-21T16:09:33,52.2190361,True,3   
RUNNING,14 ,21.022747,14             ,2017-05-21T16:09:14,52.1816025,True,1   
RUNNING,14 ,20.9819984,14             ,2017-05-21T16:09:16,52.2099533,True,4   
RUNNING,6  ,20.9621201,6              ,2017-05-21T16:09:00,52.277401,True,4   
RUNNING,6  ,20.9562759,6              ,2017-05-21T16:09:32,52.2835693,True,1   
RUNNING,13 ,20.9735928,13             ,2017-05-21T16:09:19,52.2351341,True,1   
RUNNING,13 ,21.0597496,13             ,2017-05-21T16:09:38,52.2581673,True,3   
RUNNING,27 ,20.9310036,27             ,2017-05-21T16:09:37,52.2248077,True,4   
RUNNING,14 ,20.9774208,14             ,2017-05-21T16:09:38,52.2108002,True,5   
RUNNING,28 ,21.0342083,28             ,2017-05-21T16:09:29,52.2553482,True,8   
RUNNING,13 ,20.9309826,13             ,2017-05-21T16:09:35,52.2248116,True,6   
RUNNING,13 ,21.0378304,13             ,2017-05-21T16:09:38,52.2518768,True,2   
RUNNING,13 ,21.0024605,13             ,2017-05-21T16:09:38,52.244957,True,4   
RUNNING,6  ,21.1180191,6              ,2017-05-21T16:08:46,52.2384682,True,7   
RUNNING,3  ,21.0897274,3              ,2017-05-21T16:09:34,52.2449722,True,5   
RUNNING,3  ,21.0860138,3              ,2017-05-21T16:09:20,52.2452278,True,3   
RUNNING,3  ,21.0218563,3              ,2017-05-21T16:09:25,52.2984505,True,8   
RUNNING,25 ,20.9937019,25             ,2017-05-21T16:09:23,52.2260437,True,3   
RUNNING,7  ,20.9438992,7              ,2017-05-21T16:09:35,52.1759453,True,1   
RUNNING,9  ,21.0159187,9              ,2017-05-21T16:09:35,52.2308846,True,37  
RUNNING,22 ,21.0205021,22             ,2017-05-21T16:08:17,52.2317352,True,2   
RUNNING,22 ,20.9601212,22             ,2017-05-21T16:09:38,52.2675552,True,9   
RUNNING,22 ,20.9803257,22             ,2017-05-21T16:09:26,52.2366714,True,1   
RUNNING,22 ,20.9452858,22             ,2017-05-21T16:09:21,52.2716141,True,8   
RUNNING,9  ,20.9471722,9              ,2017-05-21T16:09:38,52.1791573,True,31  
RUNNING,9  ,20.9690475,9              ,2017-05-21T16:09:30,52.2024651,True,8   
RUNNING,7  ,20.9582596,7              ,2017-05-21T16:09:25,52.1901588,True,8   
RUNNING,33 ,20.9585724,33             ,2017-05-21T16:09:21,52.2679443,True,10  
RUNNING,20 ,21.0023117,20             ,2017-05-21T16:09:37,52.2902756,True,4   
RUNNING,1  ,20.9830742,1              ,2017-05-21T16:09:37,52.2319412,True,14  
RUNNING,9  ,21.0849304,9              ,2017-05-21T16:09:20,52.2446098,True,35  
RUNNING,9  ,20.985384,9              ,2017-05-21T16:09:19,52.2213135,True,33  
RUNNING,24 ,21.0124569,24             ,2017-05-21T16:09:37,52.2300491,True,10  
RUNNING,26 ,21.0413074,26             ,2017-05-21T16:09:03,52.2500153,True,1   
RUNNING,24 ,20.9840012,24             ,2017-05-21T16:09:35,52.2308197,True,5   
RUNNING,15 ,21.015646,15             ,2017-05-21T16:09:38,52.2234383,True,9   
RUNNING,10 ,20.9694443,10             ,2017-05-21T16:09:08,52.2298431,True,4   
RUNNING,10 ,21.0054379,10             ,2017-05-21T16:09:21,52.2202644,True,5   
RUNNING,1  ,21.0030022,1              ,2017-05-21T16:09:34,52.2589073,True,5   
RUNNING,6  ,21.049181,6              ,2017-05-21T16:09:19,52.2474976,True,9   
RUNNING,3  ,21.033453,3              ,2017-05-21T16:09:35,52.2562332,True,2   
RUNNING,9  ,21.0845051,9              ,2017-05-21T16:09:37,52.2446404,True,36  
RUNNING,35 ,21.0089302,35             ,2017-05-21T16:08:55,52.2345505,True,4   
RUNNING,22 ,21.0849228,22             ,2017-05-21T16:09:35,52.2447128,True,4   
RUNNING,20 ,20.8999462,20             ,2017-05-21T16:09:37,52.2634392,True,8   
RUNNING,33 ,20.982317,33             ,2017-05-21T16:09:35,52.2551575,True,2   
RUNNING,1  ,20.9284401,1              ,2017-05-21T16:09:33,52.2998772,True,7   
RUNNING,1  ,20.9887066,1              ,2017-05-21T16:09:33,52.2252884,True,3   
RUNNING,1  ,21.0219402,1              ,2017-05-21T16:09:33,52.2984886,True,9   
RUNNING,23 ,20.9156628,23             ,2017-05-21T16:09:37,52.2511864,True,1   
RUNNING,23 ,20.9248409,23             ,2017-05-21T16:09:26,52.2601891,True,2   
RUNNING,3  ,21.0340939,3              ,2017-05-21T16:09:38,52.2554283,True,6   
RUNNING,3  ,21.1188107,3              ,2017-05-21T16:09:29,52.2381516,True,4   
RUNNING,26 ,20.9955578,26             ,2017-05-21T16:09:00,52.2426491,True,7   
RUNNING,7  ,21.0476971,7              ,2017-05-21T16:09:26,52.2373199,True,6   
RUNNING,7  ,20.9785156,7              ,2017-05-21T16:09:19,52.2134705,True,3   
RUNNING,33 ,20.928545,33             ,2017-05-21T16:09:26,52.2894211,True,14  
RUNNING,24 ,21.1188679,24             ,2017-05-21T16:09:21,52.2382393,True,2   
